GFA_sqm,Building_Type,Num_Floors,Year_Built,Structure_Type,Actual_Scope3_tCO2e,Intensity_kgCO2e_m2,City,Country,Latitude,Longitude
11027,Healthcare,36,1996,Concrete,8971.557150765417,813.5990886701204,London,United Kingdom,51.52604234566395,-0.0672778359330326
37477,Residential,2,1996,Mixed,12625.7195423288,336.8924818509699,London,United Kingdom,51.54794103053375,-0.13503779721831066
45088,Healthcare,22,1997,Timber,14649.909983801936,324.91815968332895,Stockholm,Sweden,59.346595494299294,17.912484356154305
24684,Healthcare,24,1987,Timber,8556.034568265095,346.62269357742247,Oslo,Norway,59.98407391938783,10.897589747306089
28484,Residential,34,1997,Steel,19246.082327944205,675.6804636969598,Berlin,Germany,52.53901834385278,13.506012939393816
8375,Residential,6,1988,Mixed,2955.1637618674094,352.8553745513325,Oslo,Norway,59.83602826481715,10.813328823599935
19724,Residential,12,2017,Concrete,10811.178896857933,548.1230428340059,Oslo,Norway,59.84046249101735,10.85266981817628
28441,Healthcare,34,2017,Concrete,23181.063433135863,815.0579597459957,Berlin,Germany,52.4551921283869,13.52260878002769
42073,Office,18,2019,Concrete,23991.603750522077,570.2375335850088,Rome,Italy,41.82698114485693,12.50214626630883
1595,Residential,20,2018,Timber,419.3347382901896,262.90579203146683,Berlin,Germany,52.43182192130065,13.560303403881
16097,Healthcare,9,2010,Concrete,8808.120809226482,547.1902099289608,Berlin,Germany,52.46615253882688,13.560527243200172
11626,Residential,14,1996,Timber,2917.4273865942814,250.93990939224852,Amsterdam,Netherlands,52.30333120628912,4.816753839985509
49943,Residential,27,1992,Timber,16232.647933306065,325.02348543952235,London,United Kingdom,51.56338364554571,-0.43784048873300296
12024,Healthcare,22,2023,Timber,4341.255878932722,361.0492247948039,Amsterdam,Netherlands,52.381017635581436,4.817705130445621
14365,Education,18,2024,Concrete,7042.683330891097,490.2668521330384,Rome,Italy,41.83990023680099,12.519794122938107
11987,Residential,28,2000,Mixed,6068.311482697232,506.2410513637468,Madrid,Spain,40.494309639424166,-3.6593476013383643
39926,Residential,18,1986,Concrete,20380.751271212815,510.46313858670584,Dublin,Ireland,53.34967534600514,-6.2853638575133015
23975,Office,37,2020,Steel,16456.68622507691,686.4102700762007,Berlin,Germany,52.581776950040215,13.348476690390878
26429,Office,36,2015,Steel,21050.970498132927,796.5102916543541,Stockholm,Sweden,59.20870627235761,18.194091313618447
49319,Education,30,2013,Steel,36319.18685610516,736.4136916017185,Madrid,Spain,40.35094740574682,-3.763223121462634
8176,Residential,32,1984,Timber,2833.218355553524,346.5286638397167,Rome,Italy,41.837268933452734,12.561876878212248
2340,Education,15,2018,Mixed,1049.193621344002,448.37334245470174,Oslo,Norway,59.951973688770984,10.70628218918627
9527,Office,36,2002,Concrete,5701.490609077883,598.4560311827315,Oslo,Norway,59.92811975334627,10.767229514118698
28606,Residential,5,2007,Timber,6214.045222369732,217.22873601236566,London,United Kingdom,51.56107998863831,0.12511678906560741
38226,Office,38,2006,Mixed,22359.05635423345,584.9174999799469,Paris,France,48.89295419869317,2.2635908868968153
35953,Healthcare,18,2005,Mixed,19043.6783607747,529.6825956324841,London,United Kingdom,51.522279859054606,-0.055546521782708025
13438,Office,39,2010,Mixed,6920.242084461482,514.9755978911654,Madrid,Spain,40.47785064858697,-3.6377785173972623
29963,Healthcare,27,1998,Concrete,20116.12307798269,671.3654533251907,Berlin,Germany,52.535189294128465,13.463439987836763
34067,Healthcare,2,1990,Mixed,14491.70181595029,425.3882589001171,Lisbon,Portugal,38.730087831786086,-9.145521809410239
6647,Residential,36,2007,Mixed,3715.6088747327985,558.9903527505338,Rome,Italy,41.889461917797654,12.462294031034665
47698,Office,21,1981,Concrete,25412.499361219125,532.7791387735151,Madrid,Spain,40.316862518044495,-3.617996114658279
10220,Healthcare,20,2016,Timber,3708.7432842900907,362.8907323180128,Paris,France,48.913301412837555,2.314645854159264
6518,Office,30,1985,Concrete,3953.357008178392,606.5291513007659,Madrid,Spain,40.308663203891,-3.7359910960479463
19763,Education,15,1999,Steel,13509.666942766442,683.5838153502222,Madrid,Spain,40.34252238812946,-3.707343995404764
35398,Office,1,1990,Steel,18360.86044723386,518.6976791692712,London,United Kingdom,51.66991780493463,-0.3346306778765541
37967,Residential,27,2008,Concrete,22783.98849358301,600.0997838539523,Madrid,Spain,40.47705044509277,-3.65265653503639
1042,Residential,18,1996,Concrete,543.0278199305403,521.1399423517661,Rome,Italy,41.976441394554385,12.506524526633486
42732,Education,31,1995,Concrete,25243.41901635274,590.73806553292,Madrid,Spain,40.30679145240349,-3.7207704923910314
5946,Office,8,1990,Steel,3555.9308165903076,598.0374733586121,Madrid,Spain,40.30434022881888,-3.6259212911894814
1289,Residential,22,2012,Mixed,599.6231466021326,465.18475298846596,Dublin,Ireland,53.387960620206115,-6.266865220408475
46631,Healthcare,10,2019,Timber,11696.341682217035,250.82759713960746,Lisbon,Portugal,38.70943294132617,-9.157399561630541
32881,Residential,33,1986,Concrete,20001.804708627893,608.3088929359781,Amsterdam,Netherlands,52.36518504587995,4.926147375873421
10182,Healthcare,31,1984,Mixed,5634.583938141959,553.3867548754624,Lisbon,Portugal,38.73100951745676,-9.112070416575367
20641,Healthcare,3,1997,Mixed,9908.00469638128,480.0157306516777,Lisbon,Portugal,38.77480386228745,-9.12658837569386
22984,Office,2,1990,Timber,4250.164675801099,184.91840740519922,Dublin,Ireland,53.38659847675836,-6.111049826315227
2871,Office,2,1983,Mixed,1045.1604677878472,364.04056697591335,Dublin,Ireland,53.36386640771597,-6.130996549806632
2393,Office,21,1996,Timber,666.6387727246746,278.578676441569,Madrid,Spain,40.40976694405538,-3.7527982811343237
22248,Education,18,2013,Concrete,10909.191462159077,490.3448158108179,Madrid,Spain,40.31050183321581,-3.644910625988987
40013,Healthcare,14,2007,Timber,12233.46661170256,305.7373006698463,Madrid,Spain,40.40304768606529,-3.6216481194074115
27776,Residential,29,1989,Timber,9172.801637409273,330.24199443437766,Oslo,Norway,59.88213071948333,10.63643905638803
47283,Education,15,2011,Timber,11277.320564228889,238.50687486472702,Amsterdam,Netherlands,52.32638824928499,4.944207164510057
18114,Healthcare,4,2000,Steel,11361.45805202421,627.2197224259804,Madrid,Spain,40.32221331731871,-3.6446883430647934
17613,Residential,6,2000,Steel,9343.086274344452,530.4653536787856,Oslo,Norway,59.96276793520723,10.824102040588535
20076,Residential,15,2020,Timber,4658.911070265258,232.06371140990527,Oslo,Norway,59.89100525854101,10.753529201672672
5759,Office,26,2021,Concrete,3403.061017592321,590.9117932961141,Dublin,Ireland,53.37821831602469,-6.274333589880382
47946,Healthcare,14,2000,Mixed,22484.71470713434,468.9591354259863,Paris,France,48.9798308373297,2.477064619886043
28562,Healthcare,2,2007,Timber,5993.273633189098,209.83382232298501,Dublin,Ireland,53.391458216729596,-6.2566512853460905
19491,Office,29,2014,Concrete,12694.533843027895,651.3023366183313,London,United Kingdom,51.439903895222514,0.09993825673109669
48473,Office,27,1990,Concrete,29429.024734654275,607.1220005911389,Stockholm,Sweden,59.37624775676548,18.062273457787732
48901,Residential,24,1982,Steel,29836.219471866305,610.1351602598373,Stockholm,Sweden,59.38108580274503,18.189210636719483
30884,Office,29,2019,Steel,20466.85961628389,662.7010625658558,Rome,Italy,41.810669406784996,12.573552782823063
44852,Education,5,2011,Mixed,17418.096908565705,388.34604718999606,Oslo,Norway,59.8291003889364,10.78421453223146
41186,Healthcare,28,2011,Timber,16465.98799570869,399.79575573516945,Stockholm,Sweden,59.270650598835985,18.190068411916997
19274,Healthcare,24,2002,Timber,7317.1457074365935,379.63815022499705,Rome,Italy,41.880317517093864,12.527210992282432
24543,Healthcare,20,1996,Steel,17590.94316157011,716.7397287035044,Rome,Italy,41.88539808784546,12.560729979858511
38351,Residential,38,2013,Concrete,23803.49493815831,620.6746874438296,Rome,Italy,41.90773647144637,12.448998540897817
5200,Residential,22,1990,Timber,1617.6491968607133,311.08638401167565,Madrid,Spain,40.42001473260347,-3.626290615487693
37693,Office,27,1987,Concrete,21434.608728992927,568.6628479821964,Amsterdam,Netherlands,52.39588783191184,4.802926235901045
32715,Healthcare,31,1998,Steel,27935.79873162216,853.9140679083649,Paris,France,48.84781677263926,2.3945674043401124
26914,Office,25,1991,Steel,17642.288347166646,655.5059949159042,Amsterdam,Netherlands,52.34900498249274,4.844786239208043
17650,Office,16,2001,Concrete,9515.717669671665,539.1341455904627,Lisbon,Portugal,38.76661523958274,-9.035893100678987
28406,Office,39,2014,Timber,11094.896470282632,390.5828511681558,Stockholm,Sweden,59.36797560853064,17.9399202960114
15040,Residential,26,2008,Concrete,9253.560425637193,615.2633261726857,Lisbon,Portugal,38.76837669678645,-9.166879400037352
27305,Education,23,2018,Steel,19111.352776001895,699.9213615089506,Amsterdam,Netherlands,52.34524665287688,4.933593873434886
25916,Healthcare,37,2015,Timber,11101.566893890687,428.36729795843064,Lisbon,Portugal,38.71011615236268,-9.087170650567376
15471,Office,5,2019,Concrete,8037.901786982082,519.5463633237723,Berlin,Germany,52.587307241807466,13.559314523144518
20771,Residential,32,2005,Mixed,11076.05441407743,533.2460841595218,Madrid,Spain,40.490441250850374,-3.650932217511387
5377,Residential,24,1986,Timber,1747.7293452886295,325.03800358724743,Lisbon,Portugal,38.75691598172513,-9.102423603940657
13758,Education,28,1980,Mixed,7201.107522741106,523.4123799055899,Paris,France,48.91149744550526,2.213939908706739
38820,Education,26,2010,Steel,26185.947230024936,674.5478420923477,Madrid,Spain,40.36598964828019,-3.7976482801694407
13948,Healthcare,27,2019,Timber,4863.1948765951975,348.6661081585315,Stockholm,Sweden,59.34811020423179,18.167342728474228
19872,Education,21,1989,Concrete,10693.185750303794,538.1031476602151,London,United Kingdom,51.680954634779205,-0.48191120264958376
39604,Education,22,1985,Steel,28500.268820580255,719.6310680885833,Madrid,Spain,40.358535974380125,-3.790077440930458
8414,Education,13,1991,Concrete,4642.361629600119,551.7425278821154,Paris,France,48.87542538857037,2.2039277487096545
29136,Residential,12,1980,Mixed,12664.681393943174,434.67467716718744,Stockholm,Sweden,59.33297209818267,18.036304015210757
29868,Office,36,1989,Steel,21180.509041566205,709.1371716072788,Madrid,Spain,40.37485573145137,-3.6527210958694383
28487,Healthcare,38,2019,Concrete,23117.29474277144,811.5033082729469,London,United Kingdom,51.56093117116428,-0.4201577356220184
38840,Residential,39,1993,Concrete,26660.606934589912,686.4213937844983,Paris,France,48.95815625376084,2.287997537325135
39673,Residential,34,2002,Steel,29756.304777076326,750.0391898035522,Madrid,Spain,40.46995591388553,-3.6608512256876584
3455,Residential,17,1995,Timber,937.3466499928497,271.3014905912734,Stockholm,Sweden,59.31188124770868,18.010281403635712
17315,Healthcare,26,2017,Concrete,11500.35745420204,664.1846638291677,Berlin,Germany,52.56679726838621,13.312208756530321
13455,Healthcare,25,1983,Timber,5116.817085834935,380.29112492270053,Stockholm,Sweden,59.256518428858975,17.96729607290857
35852,Education,35,1985,Concrete,23957.44883454901,668.2318652947955,Amsterdam,Netherlands,52.36375816711138,4.9058192566087255
21114,Residential,24,2018,Timber,6118.429144989961,289.78067372312023,Oslo,Norway,59.81045023142452,10.878286099437233
9855,Residential,11,1987,Timber,2298.288958826562,233.21044736951416,Lisbon,Portugal,38.767416136724115,-9.020828714855755
24199,Residential,17,1989,Concrete,11773.5076908763,486.5286867588041,Rome,Italy,41.88526751999803,12.456353173699453
12452,Office,15,1980,Steel,7697.3502105190255,618.1617579922121,Amsterdam,Netherlands,52.35837856184705,4.858606365918459
11134,Office,9,1987,Concrete,5571.4177599560735,500.39678102713077,Stockholm,Sweden,59.301095651108376,18.004858139029913
18276,Healthcare,12,2009,Concrete,12148.830578563111,664.7423166208749,Rome,Italy,41.92311404015557,12.468437743248755
31312,Healthcare,24,1989,Mixed,16554.171215044753,528.6845686971369,Rome,Italy,41.91844976307787,12.59137008424346
12970,Education,1,1997,Concrete,5649.813862022993,435.6063116440242,Rome,Italy,41.87859008723568,12.59434659200477
10136,Office,7,1988,Timber,2358.203350992761,232.65621063464494,Berlin,Germany,52.46239470617663,13.420699062269973
3396,Healthcare,3,2022,Mixed,1353.2530677523978,398.4844133546519,Rome,Italy,41.88178860533323,12.47599244937345
10545,Education,12,2019,Timber,2401.469980562568,227.73541778687223,Stockholm,Sweden,59.227977265548745,17.962195383396114
10010,Education,27,1986,Timber,3118.694793022879,311.557921380907,Stockholm,Sweden,59.30527070188203,17.939770261658797
23692,Office,39,1986,Concrete,13904.431794197306,586.8829897939096,Dublin,Ireland,53.33257946597608,-6.186378667381807
12053,Residential,21,2019,Mixed,5446.7285382344835,451.8981613071006,Rome,Italy,41.911121044692436,12.559233559436336
22670,Residential,27,1992,Timber,7733.14949852645,341.11819578855096,Stockholm,Sweden,59.267546880045536,18.15075783056783
42214,Healthcare,34,2016,Mixed,23931.92718709322,566.9192018546743,Paris,France,48.86606858118655,2.216408701832553
23084,Residential,22,1995,Steel,15329.180955017162,664.0608627195097,Dublin,Ireland,53.366671031591416,-6.265080133836261
33209,Healthcare,33,2021,Concrete,24186.02962603597,728.2974382256608,Amsterdam,Netherlands,52.36745596708887,4.896089047700036
37968,Education,6,2014,Concrete,19421.847546818855,511.5320150342093,Stockholm,Sweden,59.39332135437089,18.083741084436863
30890,Residential,32,1983,Mixed,17300.822903223652,560.0784364915394,Dublin,Ireland,53.345958515585004,-6.145079850722243
43447,Education,8,1984,Steel,25838.144856429375,594.7049245386189,Berlin,Germany,52.45219876308165,13.527177632543356
35673,Office,30,1992,Concrete,21996.99436454711,616.6286649439944,Amsterdam,Netherlands,52.30685772818471,4.971268525341482
15366,Office,29,2018,Steel,11237.685578303406,731.3344773072632,Amsterdam,Netherlands,52.350988331410896,4.935540303288828
40069,Healthcare,13,2009,Steel,31331.289881619166,781.9334119049431,Amsterdam,Netherlands,52.371681904501074,4.819675582723848
44675,Education,13,1989,Steel,26036.6895218472,582.8022276854438,Stockholm,Sweden,59.36528385614565,17.96770623541416
24819,Healthcare,33,2003,Concrete,19793.252904147008,797.5040454549743,London,United Kingdom,51.50719877782662,0.08976275002768397
41039,Education,37,2012,Steel,31795.514235873525,774.7633771747246,London,United Kingdom,51.69197353995193,0.009763466634181595
24923,Office,37,2017,Concrete,16866.504972927174,676.7445721994613,Dublin,Ireland,53.32102734841043,-6.1553069277546255
6749,Education,7,2004,Steel,3799.4828072454907,562.9697447392933,Oslo,Norway,59.95824619393007,10.88968331568581
38696,Education,13,1995,Concrete,19855.15450391716,513.1061221810306,Lisbon,Portugal,38.78400672396511,-9.037544326667167
28987,Healthcare,19,1990,Concrete,18255.361101729486,629.7775244671571,Madrid,Spain,40.35697854285105,-3.6627141665468472
15335,Healthcare,18,2020,Mixed,8793.608781625684,573.4338951174232,Lisbon,Portugal,38.70673562164402,-9.079030654538066
11941,Office,21,2016,Mixed,5960.755874119526,499.18397739883807,London,United Kingdom,51.53994949526281,-0.3157249290081683
25281,Education,18,2011,Mixed,10201.53716972716,403.52585616578295,Lisbon,Portugal,38.732294270093554,-9.105542531625028
11811,Residential,26,2021,Steel,8500.459076559087,719.7069745626185,Rome,Italy,41.86502115776435,12.505298389322752
28562,Residential,33,2017,Mixed,13513.095949735725,473.11448602113734,London,United Kingdom,51.69585343372608,-0.33458916302040964
41736,Healthcare,11,2002,Concrete,26347.005495861853,631.277685831461,Paris,France,48.97449975647938,2.376960270478239
29822,Healthcare,30,2007,Timber,10752.171479218308,360.54494934002776,Madrid,Spain,40.41112190539881,-3.751358981125277
34493,Office,15,1995,Mixed,15564.1337752,451.2258653987766,Lisbon,Portugal,38.78753571857285,-9.127745616982299
30968,Education,34,2020,Steel,21098.721695483437,681.3072105232316,Rome,Italy,41.81895493045282,12.527173630577416
45245,Healthcare,3,2002,Mixed,21539.330912523175,476.0599162896049,London,United Kingdom,51.48182969776301,-0.44196862511315793
8807,Education,1,2009,Timber,1620.0888252749437,183.954675289536,Paris,France,48.95878253054739,2.294791432657871
39848,Healthcare,3,2018,Concrete,22811.628184388886,572.4660756973722,Amsterdam,Netherlands,52.36971210372237,4.998276294970118
45257,Office,10,1990,Mixed,16835.674768730776,372.0015637079518,Paris,France,48.931520228785025,2.4244521378934265
49513,Healthcare,20,1991,Steel,35400.536125727696,714.974574873825,Amsterdam,Netherlands,52.303485238337814,4.992194842903115
