GFA_sqm,Building_Type,Num_Floors,Year_Built,Structure_Type,Actual_Scope3_tCO2e,Intensity_kgCO2e_m2
18265,Office,27,2012,Concrete,10751.935560184611,588.6633211160477
30114,Residential,28,2003,Timber,10300.407924385992,342.0471516366472
23321,Education,28,2019,Mixed,12125.949609293779,519.9583898329308
7219,Healthcare,22,2014,Timber,2298.0012458108245,318.32681061238736
29695,Healthcare,35,2007,Steel,23351.19183865571,786.3678005945684
44631,Office,25,2018,Timber,12437.87656977304,278.682453222492
24778,Residential,38,2001,Mixed,14116.001577823963,569.6989901454501
35498,Office,15,2006,Mixed,14072.577293957766,396.4329622502047
16128,Residential,28,2001,Mixed,7155.902420343966,443.6943464995019
47014,Education,4,1984,Steel,28214.218488204773,600.1237607564719
10522,Residential,12,2010,Timber,2549.2474820502666,242.2778447111069
35204,Education,14,1999,Mixed,16071.361857489916,456.5209026670241
15263,Education,22,2015,Mixed,7388.50991113921,484.0797950035517
5952,Healthcare,31,2014,Concrete,4652.007600708167,781.5872985060764
9019,Healthcare,34,1991,Mixed,5782.806954002497,641.1805027167643
35620,Office,35,2023,Timber,11651.033443302005,327.0924605081978
35079,Residential,39,2012,Timber,14230.28231135505,405.66385334117416
7977,Office,30,1989,Timber,2654.767494875958,332.8027447506529
30431,Office,29,2009,Concrete,17887.56773546717,587.8074245166828
46077,Office,5,1990,Concrete,22980.542280395868,498.74215509681335
20594,Education,17,2011,Timber,5822.867750588559,282.7458361944527
26151,Office,28,2019,Mixed,11691.87383455149,447.09088885899166
22545,Healthcare,39,1981,Steel,20387.981549302767,904.3238655712029
23482,Healthcare,14,2010,Concrete,14281.71919287119,608.1985858475083
42582,Residential,14,2003,Steel,27602.261212091664,648.214297404811
11892,Residential,16,1994,Timber,3278.851489810746,275.7190960150308
7934,Education,38,2008,Steel,5285.325722398469,666.1615480713976
10306,Residential,34,2024,Steel,7467.767035468651,724.6038264572726
2733,Residential,28,2023,Steel,1881.8925754631296,688.5812570300511
30437,Education,26,1999,Steel,20075.39922757064,659.5722057880422
36158,Office,10,2009,Concrete,18657.57498445895,516.0012994208461
22105,Healthcare,9,2022,Mixed,10291.322508386183,465.56537020521074
12432,Residential,26,1997,Mixed,5521.321594515706,444.121749880607
16193,Healthcare,2,2023,Mixed,6569.879747601258,405.7234451677427
5450,Residential,22,1987,Mixed,2375.0176118679174,435.78304804915916
6043,Residential,5,2000,Timber,1311.1250930717995,216.96592637296035
35620,Office,8,2001,Concrete,18812.631231856732,528.1479851728449
2662,Office,15,2017,Timber,635.2714340658553,238.6444155018239
11797,Residential,4,1990,Timber,2232.8063723857563,189.26899825258593
9233,Education,28,1984,Mixed,4857.636462410576,526.1168051998892
29233,Residential,24,2008,Steel,18890.586988906914,646.207607460983
45269,Education,27,2021,Steel,31878.88389326113,704.2100309982798
38757,Education,13,1985,Timber,8918.50677632711,230.11344470230182
32448,Education,39,1983,Concrete,20426.42138214172,629.5124932859258
21688,Residential,9,1988,Mixed,8399.054258695893,387.2673487041633
8763,Residential,17,1992,Steel,5025.166047374744,573.4527042536511
8825,Education,18,1988,Timber,2366.7208208296806,268.183662416961
43013,Education,9,2020,Timber,10090.942278050703,234.6021500023412
6556,Education,6,2018,Steel,3958.857157494873,603.8525255483332
5709,Education,38,2010,Timber,1903.500081041562,333.4209285411739
48360,Office,16,2017,Timber,13619.386664231353,281.6250344133861
20787,Education,10,1995,Timber,4540.920792557231,218.45003091149425
4207,Education,11,2020,Concrete,2240.602489803024,532.5891347285534
35392,Education,33,1993,Mixed,17495.15422065966,494.32510795263516
14640,Education,6,2010,Timber,2815.69918733383,192.3291794626933
6136,Residential,3,1998,Mixed,2135.092519394495,347.9616231086205
11473,Healthcare,8,2015,Mixed,5677.4261792065845,494.8510571957277
35599,Education,30,2004,Timber,11007.838949598125,309.2176451472829
49250,Residential,17,2011,Steel,31993.63023020291,649.6168574660489
27032,Healthcare,7,1982,Concrete,15045.168406119077,556.568822363091
38930,Residential,36,2012,Timber,13373.531336294234,343.5276479911183
47986,Residential,8,1980,Concrete,25445.89095607863,530.2773924911147
11004,Residential,34,2017,Concrete,6340.930248108974,576.2386630415281
3215,Residential,35,2021,Concrete,1954.9048013907443,608.0574809924555
11354,Office,33,1983,Mixed,5949.20191962881,523.9740989632561
26871,Healthcare,26,1985,Steel,23683.11422964581,881.3633370416363
49390,Education,30,1989,Steel,35920.80326793878,727.2889910495807
34473,Healthcare,15,2000,Concrete,21156.37225031365,613.7084747574521
42929,Healthcare,23,2003,Steel,33790.8968064245,787.1344966438654
44077,Residential,13,2000,Mixed,18310.658235229566,415.4243309487843
21494,Office,2,1994,Timber,4488.527235119651,208.82698590860943
31286,Residential,17,2005,Concrete,15928.569743522903,509.12771666313694
48417,Healthcare,23,2016,Concrete,29768.12800187017,614.8280149920517
6659,Residential,32,2001,Steel,5019.706531009756,753.8228759588161
16718,Office,12,2008,Timber,3883.387106175279,232.2877800080918
15134,Education,18,1990,Mixed,6985.678379676578,461.5883692134649
5620,Healthcare,36,2021,Mixed,3798.224902256355,675.8407299388532
14887,Healthcare,12,2001,Mixed,7111.390837691452,477.6913305361357
6531,Healthcare,13,2012,Timber,1913.8558140352961,293.0417721689322
6686,Residential,32,1999,Mixed,3618.767783634603,541.2455554344306
13888,Education,30,2008,Timber,4838.021542959576,348.35984612324137
9144,Office,24,2017,Mixed,4026.7007395416676,440.365347718905
33518,Healthcare,23,2005,Concrete,23517.995626886455,701.6527127778046
10734,Healthcare,36,2018,Timber,4502.883863072204,419.4972855479973
43241,Healthcare,7,1995,Steel,31105.80657828549,719.3590938758467
35583,Office,33,1993,Timber,13001.367744451554,365.3814390144607
11446,Office,7,2004,Concrete,5019.079965712866,438.5007833053352
2387,Healthcare,24,1994,Timber,848.3516342640594,355.40495779809777
20378,Healthcare,17,1985,Steel,16873.61330259075,828.0308814697592
31707,Residential,32,1989,Mixed,17117.485605001926,539.8645600341226
3001,Education,37,2023,Timber,986.829414434349,328.83352696912664
37956,Office,10,1993,Mixed,13865.921460880689,365.3156671114103
47169,Education,19,1997,Concrete,27761.1168804983,588.5458008543386
39457,Office,13,2000,Steel,22042.676249678498,558.6505879737055
2564,Residential,15,1991,Concrete,1310.1072025352125,510.96224747863204
3948,Healthcare,26,1989,Concrete,2864.706527428896,725.6095560863465
4678,Education,8,2018,Mixed,1948.2341876680262,416.46733383241263
5014,Residential,31,2020,Mixed,2608.9240667628337,520.3278952458783
39388,Education,25,1992,Steel,26682.19666803033,677.4194340415946
3661,Office,29,2013,Concrete,2186.8292454098246,597.3311241217767
6336,Residential,4,2014,Steel,3634.2991545870555,573.595194852755
14754,Office,26,2006,Timber,4617.727366384743,312.98138581976025
37922,Office,31,2021,Timber,12080.725031955559,318.5677187900311
46839,Residential,32,2017,Steel,30957.123935853786,660.9262353136016
2026,Education,35,2008,Timber,648.7891026539764,320.23154129021543
34452,Office,27,1984,Concrete,19384.939662095818,562.6651475123598
35293,Office,35,1992,Concrete,21910.607782452644,620.8202131429077
49312,Residential,17,2016,Steel,29905.846611216446,606.4618472423841
18007,Residential,14,1993,Steel,11704.195928366107,649.9803370003947
32862,Education,11,1990,Steel,18342.731328192443,558.1745276669844
27946,Residential,25,1996,Steel,19335.025713411134,691.8709551782414
28033,Residential,34,2005,Steel,22162.466052618467,790.5848839802542
36078,Office,30,1981,Mixed,18579.68641917919,514.9865962409
26398,Residential,14,1992,Concrete,13573.58277540828,514.1898164788348
32611,Office,6,2005,Mixed,13119.903596170263,402.3152800027679
45501,Healthcare,39,2000,Timber,21877.72119364224,480.81846978401006
22452,Residential,14,1988,Timber,6155.051054815092,274.14266233810315
9498,Education,15,2004,Timber,2274.2998620563067,239.4503960893142
39744,Education,7,2005,Mixed,15429.577416647411,388.224069460734
18423,Office,3,1980,Steel,11311.638173932022,613.9954499230322
39238,Office,2,2020,Mixed,14314.76073479971,364.81881683061596
29972,Office,2,2021,Concrete,14568.794965021762,486.08017366281064
18381,Education,22,2019,Steel,12052.4545932721,655.7017895257113
4856,Education,18,1982,Mixed,2263.2480468412546,466.0724972902089
14772,Education,31,1996,Steel,9882.589485765558,669.008224056699
20840,Healthcare,38,1987,Steel,19873.09142305764,953.6032352714799
19839,Office,27,1999,Timber,5988.629381971146,301.8614538016607
3469,Residential,15,2021,Concrete,1949.0846825699282,561.857792611683
48526,Healthcare,15,2002,Steel,35633.07230692867,734.3088716755692
33209,Healthcare,6,1997,Steel,25317.63978165932,762.3728441584908
16515,Healthcare,15,1998,Steel,11748.23126327098,711.367318393641
11740,Healthcare,10,1991,Steel,8929.127773534457,760.573064185218
29054,Healthcare,2,2009,Mixed,11398.715559026119,392.328614270879
46380,Office,20,2005,Mixed,22633.68706660941,488.00532700753365
22682,Residential,16,2013,Timber,6160.239252995974,271.59153747447203
37740,Residential,33,2022,Timber,13983.237545119862,370.5150382914643
16874,Education,1,2015,Steel,9073.186103895503,537.7021514694502
9580,Education,13,1990,Concrete,4967.490637631503,518.527206433351
48156,Education,21,1998,Steel,30273.674385517403,628.658409866214
32152,Healthcare,34,2002,Timber,14039.31919702895,436.65461548360753
45025,Residential,24,1997,Steel,30397.461975081842,675.1240860651159
39768,Office,31,1993,Steel,26352.182540737293,662.6479214629172
28870,Office,30,2015,Concrete,18272.67193362167,632.9294053904285
24036,Education,20,2022,Mixed,10229.155630999805,425.5764532784076
5649,Residential,30,1984,Concrete,3235.3311691307053,572.7263531829891
47706,Office,39,1985,Concrete,32925.00525399424,690.164869282569
21394,Residential,10,2004,Concrete,10871.40972891485,508.1522730164929
7090,Office,39,1990,Concrete,4352.738838567686,613.9264934510136
44752,Office,32,1989,Timber,14827.631568738425,331.32891421027944
38402,Education,32,1985,Timber,12817.203237763957,333.7639507776667
1958,Healthcare,25,1986,Timber,776.8505050646615,396.757152739868
47465,Residential,17,1983,Concrete,25114.934523937376,529.1253454953624
25191,Office,5,2006,Steel,15414.46494556104,611.9036539065952
35048,Residential,8,1992,Mixed,14217.947442298791,405.6707213620975
15447,Residential,8,2009,Steel,8688.831039981133,562.4931080456485
14055,Residential,10,2012,Timber,3197.8953985257667,227.52724286914028
7520,Healthcare,33,1988,Concrete,5386.74291313966,716.3221958962314
27948,Office,4,1995,Concrete,14223.18446522752,508.9160034788722
24244,Residential,4,2005,Mixed,8510.529220930965,351.03651299005793
45649,Education,15,2003,Timber,11384.869403159808,249.4001928445269
8203,Residential,37,2013,Steel,5589.364846476475,681.3805737506369
15102,Residential,16,2023,Concrete,7762.402400901589,513.9983049199834
42493,Residential,24,2019,Steel,28625.6412313024,673.6554545761044
23132,Education,9,1991,Concrete,11156.173883752932,482.2831525053144
42341,Education,33,1994,Timber,13552.683350555324,320.08415839388124
25970,Healthcare,33,2002,Concrete,18541.12124107599,713.9438290749323
23442,Healthcare,28,2018,Steel,20659.59972330421,881.3070439085493
3393,Healthcare,25,2015,Mixed,2019.0676191528746,595.0685585478558
10116,Residential,24,1998,Steel,6918.192371038598,683.8861576748318
38242,Education,6,2021,Steel,20490.542290946112,535.812517413998
49519,Residential,18,2011,Steel,29776.856921373932,601.3218546693982
20883,Residential,20,1989,Steel,14304.578450833793,684.9867572108315
10304,Office,25,2003,Concrete,6372.219125842118,618.4218872129385
29894,Residential,18,2022,Steel,19319.966784300817,646.2824240416411
28734,Healthcare,5,2005,Steel,21330.499405632418,742.3435444293317
29341,Healthcare,39,1983,Mixed,19021.13354247975,648.2782980293701
5841,Healthcare,26,1994,Steel,4798.5657083678325,821.5315371285453
32799,Education,39,1996,Mixed,16450.453763278092,501.55351575591004
20361,Office,21,2004,Steel,13025.518574552985,639.7288234641219
43701,Office,14,2005,Mixed,18983.679815644122,434.3992086140849
26557,Residential,39,2018,Concrete,15825.328834844746,595.9004719977688
7889,Office,9,1994,Timber,1724.3428590760411,218.57559374775522
35546,Education,37,1986,Mixed,18536.925849226114,521.4911902668687
20454,Education,28,1983,Mixed,9627.001911704172,470.6659778871698
31752,Office,4,2005,Steel,19165.924207065917,603.6131332535248
34562,Education,25,2015,Steel,25328.563928155494,732.8442777662026
26209,Office,23,2014,Mixed,11281.005663127615,430.4248793592893
14353,Office,13,1980,Mixed,6357.660568270373,442.94994553545416
8769,Healthcare,23,2001,Steel,7001.079367822403,798.3897100949257
33795,Healthcare,17,1985,Concrete,21571.657322180352,638.3091381026884
36877,Office,5,1992,Mixed,13534.625143491887,367.02077564584664
6758,Healthcare,26,1992,Timber,2370.6554601671387,350.7924622916749
49287,Healthcare,14,1994,Mixed,25968.24621412069,526.8782075216728
10975,Office,11,2013,Timber,2368.85968816949,215.84142944596715
20344,Healthcare,31,1998,Mixed,13040.291883234106,640.9895734975474
7680,Education,28,2016,Mixed,3571.1209330847655,464.9897048287455
39753,Residential,32,2004,Concrete,24324.813046330655,611.8988012560224
8839,Office,37,1991,Steel,6026.648157862156,681.8246586562004
4980,Residential,3,2000,Concrete,2459.732498202804,493.9221883941373
32803,Residential,37,1990,Mixed,19061.41722373457,581.0876207583017
39589,Residential,13,2007,Mixed,17354.932081553383,438.3776322097902
49109,Residential,27,1982,Mixed,21989.554111774192,447.77034987017026
2758,Education,21,1986,Concrete,1413.5440614530128,512.5250404108095
33678,Residential,39,1988,Timber,13089.830294474732,388.6759990045351
30989,Office,39,2001,Mixed,15385.072650332257,496.4688324996695
47759,Healthcare,8,2014,Steel,33623.862947690075,704.0319719359718
4155,Education,21,1998,Concrete,2438.797966036123,586.9549858089345
24167,Residential,13,2012,Mixed,9427.04803800684,390.07936599523487
6915,Residential,30,2020,Steel,4457.31595546179,644.5865445353276
21056,Residential,14,1989,Concrete,10375.617417573418,492.7629852570962
5511,Office,32,1982,Mixed,2655.2078629872285,481.80146307153484
30814,Office,23,1998,Mixed,14722.439796201863,477.78411748561894
28957,Education,7,2016,Mixed,11289.812134343127,389.8819675499232
35016,Residential,11,2014,Timber,8376.86993074973,239.22977869401788
5848,Education,8,1992,Concrete,2698.2790978078206,461.4020345088612
11924,Residential,35,1992,Mixed,6593.874899832086,552.9918567453947
9072,Education,30,2004,Mixed,4233.168402275192,466.6190919615512
47827,Healthcare,28,1991,Timber,19218.065490902976,401.8246072491056
19894,Office,18,1986,Steel,11738.51012234962,590.0527858826591
34401,Education,5,2005,Concrete,15840.421557328931,460.463985271618
28736,Office,25,2018,Concrete,14885.683058607943,518.0151398457664
9666,Education,39,2003,Concrete,6157.222061875925,636.9979372931848
13312,Office,29,2010,Steel,9943.188779592017,746.9342532746407
39270,Residential,4,2007,Mixed,13502.295794686674,343.8323349805621
42691,Residential,14,1980,Mixed,16542.004339999778,387.4822407533152
23074,Residential,18,1984,Concrete,13400.647211090964,580.7682764622937
8631,Residential,36,2015,Mixed,4270.913107596989,494.83409889896757
24818,Education,25,2024,Timber,8258.101759238554,332.74646463206363
31638,Education,24,1992,Steel,21343.55923126594,674.6178402954024
31301,Healthcare,11,2002,Mixed,15329.558857966425,489.74661697602073
38112,Office,15,2024,Concrete,21723.236864226965,569.9841746491122
49110,Healthcare,33,2013,Steel,41304.71596173705,841.0652812408277
21032,Office,5,2009,Timber,4508.862331088806,214.3810541597949
1497,Office,23,1997,Steel,1073.5173088374881,717.1124307531651
28387,Office,19,2006,Steel,17964.40439453814,632.8391303955382
3253,Residential,27,1987,Timber,985.2766254694457,302.8824548015511
46417,Healthcare,4,1997,Timber,11062.783878535965,238.33474542809674
10907,Healthcare,20,2024,Mixed,6442.185986702078,590.6469227745556
15248,Residential,17,2011,Timber,3854.7992206574772,252.80687438729518
26093,Education,39,1988,Concrete,16542.811215630056,633.9942212712243
23031,Healthcare,12,2020,Timber,6692.343809655994,290.57981892475334
